step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
18,CASH_OUT,106501.85,C1672093393,10403.0,0.0,C2143986937,0.0,106501.85,0,0
12,TRANSFER,150589.37,C460886232,0.0,0.0,C1208702024,2423713.82,2466824.38,0,0
16,CASH_OUT,89910.52,C1566645285,0.0,0.0,C131839733,521283.17,494173.27,0,0
16,PAYMENT,20114.84,C1004149268,0.0,0.0,M430567965,0.0,0.0,0,0
15,PAYMENT,18254.07,C698855008,0.0,0.0,M1176916906,0.0,0.0,0,0
17,PAYMENT,1225.67,C521522861,686354.45,685128.77,M1142773432,0.0,0.0,0,0
9,PAYMENT,14922.84,C942696185,73281.0,58358.16,M796082113,0.0,0.0,0,0
6,CASH_OUT,33332.86,C685428529,33332.86,0.0,C1626759869,31002.0,0.0,1,0
9,CASH_OUT,93512.65,C1056125342,0.0,0.0,C440225172,141318.68,0.0,0,0
11,PAYMENT,3879.97,C1024271755,49756.0,45876.03,M2029168759,0.0,0.0,0,0
11,CASH_OUT,91021.59,C1334727164,0.0,0.0,C45254776,460025.33,938279.88,0,0
12,TRANSFER,499396.25,C99714976,261529.02,0.0,C389818609,1101312.46,1600708.71,0,0
7,CASH_IN,244601.31,C1129951987,3842229.42,4086830.73,C1816986148,1074318.86,6023815.62,0,0
9,CASH_OUT,157790.01,C1147479687,0.0,0.0,C916092598,161020.44,96822.93,0,0
8,CASH_OUT,207000.71,C1366019199,0.0,0.0,C1046102247,1487019.79,1694020.5,0,0
11,PAYMENT,16511.18,C1661287058,24130.0,7618.82,M899161809,0.0,0.0,0,0
15,CASH_OUT,145191.97,C377744220,0.0,0.0,C945037506,278256.24,784678.12,0,0
9,CASH_OUT,158365.19,C1442611055,0.0,0.0,C394622126,312547.44,197576.47,0,0
9,CASH_OUT,172338.7,C1463932778,21762.0,0.0,C904861071,475605.46,1084634.07,0,0
13,PAYMENT,2538.25,C935318740,14924.0,12385.75,M589115717,0.0,0.0,0,0
11,PAYMENT,9813.61,C422885035,0.0,0.0,M1830560391,0.0,0.0,0,0
16,TRANSFER,868573.05,C2039785763,49844.0,0.0,C780597466,114118.57,982691.62,0,0
11,CASH_OUT,122982.06,C1395648686,0.0,0.0,C1151488145,282637.89,302938.69,0,0
13,CASH_OUT,59726.74,C605697803,0.0,0.0,C2098721451,512545.81,344258.6,0,0
17,CASH_IN,254283.95,C170647189,72624.0,326907.95,C1635357010,634458.12,380174.17,0,0
11,CASH_OUT,41374.48,C694743475,0.0,0.0,C2019675115,386062.09,427436.58,0,0
17,PAYMENT,43908.43,C509080535,0.0,0.0,M1420224933,0.0,0.0,0,0
13,CASH_OUT,75332.04,C1142909794,0.0,0.0,C1260106095,301462.49,280526.36,0,0
15,CASH_OUT,248808.88,C2067107357,0.0,0.0,C1313471918,3431875.46,3768010.75,0,0
12,PAYMENT,12729.1,C1803690216,309244.62,296515.52,M1137768461,0.0,0.0,0,0
8,TRANSFER,1342344.72,C1294837990,332395.0,0.0,C900425684,49237.0,1165471.56,0,0
16,TRANSFER,1626313.09,C1172514248,235.0,0.0,C580120262,0.0,1586280.96,0,0
8,CASH_IN,161915.86,C622826006,6264248.59,6426164.46,C582320549,456867.01,1382676.85,0,0
12,CASH_OUT,149668.66,C227115333,0.0,0.0,C460735540,44170.11,193838.76,1,0
9,CASH_IN,148652.6,C328713596,4282118.96,4430771.56,C1781780609,233928.0,118172.7,0,0
10,CASH_IN,291394.43,C309845997,5841749.61,6133144.05,C1357984916,6316417.34,6025022.9,0,0
10,TRANSFER,207825.2,C1164326527,0.0,0.0,C1780839855,329543.12,537368.31,0,0
16,TRANSFER,121681.21,C1083692879,20974.0,0.0,C1750265370,2635623.48,3182951.12,0,0
11,DEBIT,4669.98,C349397440,61825.0,57155.02,C338077337,416414.35,421084.33,0,0
15,CASH_IN,104945.5,C1951942465,8862504.66,8967450.16,C264549219,225266.68,120321.18,0,0
15,CASH_OUT,411946.75,C2076024190,51518.0,0.0,C486108916,3079704.71,3468055.5,0,0
10,CASH_IN,27818.12,C2131447590,1808055.87,1835874.0,C419130630,508514.89,245895.15,0,0
18,CASH_OUT,36238.14,C870178151,30473.0,0.0,C55457905,40651.0,76889.14,0,0
10,CASH_IN,292157.92,C528693141,2227481.09,2519639.01,C1777285191,310605.99,18448.07,0,0
10,PAYMENT,2611.14,C1672429258,1040659.25,1038048.11,M1852172838,0.0,0.0,0,0
1,CASH_OUT,73513.5,C1174586025,0.0,0.0,C1750905143,236639.0,424250.45,0,0
13,CASH_IN,276610.84,C1279243086,10916200.07,11192810.91,C1703640283,364415.89,87805.05,0,0
8,PAYMENT,27130.8,C1400481658,0.0,0.0,M29096009,0.0,0.0,0,0
13,CASH_OUT,344039.91,C782232499,378496.93,34457.01,C282646250,858184.55,1202224.46,0,0
16,CASH_IN,56013.96,C2126040559,2136689.62,2192703.58,C1232972893,526547.58,470533.62,0,0
14,CASH_OUT,32655.09,C1907438375,63133.0,30477.91,C495071437,2463061.76,1614878.28,0,0
16,CASH_OUT,27644.26,C1658065355,0.0,0.0,C435208504,57781.0,85425.26,0,0
16,PAYMENT,3278.3,C2133015000,0.0,0.0,M1219068432,0.0,0.0,0,0
17,CASH_IN,156539.7,C1390313116,11443.0,167982.7,C1717549281,1000731.73,1532597.84,0,0
14,CASH_OUT,262786.34,C1476903306,4160.0,0.0,C261133851,1637889.02,1900675.36,0,0
10,PAYMENT,5694.88,C861411918,165808.79,160113.91,M50295276,0.0,0.0,0,0
13,CASH_OUT,149926.77,C1841671612,473891.67,323964.91,C765614126,304631.57,454558.34,0,0
15,CASH_IN,103106.07,C2048722120,7667758.63,7770864.7,C1149213918,2166194.88,2063088.8,0,0
17,CASH_IN,98079.5,C1552327637,441887.52,539967.02,C8114785,231018.18,47427.83,0,0
13,CASH_OUT,529440.14,C741168265,137688.0,0.0,C615098252,3070841.69,3276994.17,0,0
9,PAYMENT,9435.84,C567174702,473928.74,464492.89,M273867552,0.0,0.0,0,0
17,CASH_IN,213706.69,C1289712752,11675.0,225381.69,C70210328,0.0,0.0,0,0
15,CASH_OUT,428648.81,C1679562499,17725.0,0.0,C412070205,0.0,428648.81,0,0
16,TRANSFER,349198.38,C156952787,0.0,0.0,C1977710341,484078.16,833276.54,0,0
15,PAYMENT,12041.76,C1086196455,281409.01,269367.25,M557816851,0.0,0.0,0,0
15,CASH_IN,297330.56,C151634775,4531461.36,4828791.92,C394192047,1870295.84,1572965.27,0,0
10,CASH_OUT,107893.88,C1413251672,0.0,0.0,C36834724,142778.64,250672.52,0,0
9,CASH_OUT,149539.91,C844187300,0.0,0.0,C2007416219,163981.0,441899.29,0,0
13,CASH_IN,235187.46,C1344148875,2286718.83,2521906.29,C1788388430,1862074.89,1626887.42,0,0
9,PAYMENT,15468.63,C2121626870,13599.81,0.0,M1957272701,0.0,0.0,0,0
13,CASH_OUT,430742.23,C82942091,3719.0,0.0,C1907402098,0.0,430742.23,0,0
7,CASH_OUT,23066.77,C909407946,0.0,0.0,C1337720486,31761.0,0.0,0,0
17,CASH_IN,482680.69,C1219059277,10333096.12,10815776.81,C2126920602,1581459.79,1327733.22,0,0
16,TRANSFER,302311.21,C1559450340,0.0,0.0,C811058053,2261121.63,2563432.84,0,0
17,CASH_OUT,165301.14,C409039969,0.0,0.0,C1381716735,648240.51,813541.65,0,0
18,CASH_IN,463167.3,C64827706,5604060.05,6067227.35,C529649790,945657.92,482490.62,0,0
7,PAYMENT,10837.44,C1678885914,202595.0,191757.56,M644289492,0.0,0.0,0,0
9,CASH_OUT,309684.27,C1205117089,0.0,0.0,C1053484140,499890.32,1108526.93,0,0
11,CASH_OUT,369480.54,C1624642195,532458.29,162977.75,C55233324,1703295.78,2072776.32,0,0
11,PAYMENT,36633.75,C825489209,40317.31,3683.56,M263628748,0.0,0.0,0,0
11,CASH_IN,69395.61,C1918473061,12920450.35,12989845.96,C1579386738,6537480.94,6468085.32,0,0
13,CASH_IN,481454.04,C563206382,3829557.67,4311011.71,C643658493,3893676.42,3412222.38,0,0
17,CASH_OUT,397444.94,C1739645081,48993.98,0.0,C884228345,1125483.88,1522928.82,0,0
12,CASH_OUT,262023.43,C1130235881,0.0,0.0,C356023140,29489458.85,29751482.28,0,0
8,PAYMENT,2978.8,C1160188094,396730.32,393751.53,M1002538160,0.0,0.0,0,0
9,PAYMENT,26937.68,C2059252546,34563.0,7625.32,M871620475,0.0,0.0,0,0
10,PAYMENT,8621.49,C529471458,690121.0,681499.51,M71380509,0.0,0.0,0,0
15,CASH_IN,129617.53,C436323856,3089.0,132706.53,C690890919,93544.46,0.0,0,0
13,PAYMENT,4210.32,C1237040143,0.0,0.0,M840240021,0.0,0.0,0,0
13,CASH_OUT,40593.51,C1994409195,0.0,0.0,C1069629230,71173.14,111766.65,0,0
15,CASH_IN,8752.13,C1405040919,1637662.26,1646414.39,C805895149,1047141.11,1038388.98,0,0
14,CASH_IN,47770.31,C605955081,15866.0,63636.31,C1588078678,0.0,0.0,0,0
12,PAYMENT,11952.81,C956385189,0.0,0.0,M797222002,0.0,0.0,0,0
12,PAYMENT,6817.48,C203247990,0.0,0.0,M577621499,0.0,0.0,0,0
17,CASH_OUT,121800.02,C2137497061,105573.0,0.0,C2069339406,106815.3,228615.32,0,0
18,CASH_OUT,248231.84,C1618954236,0.0,0.0,C1154607874,2016511.78,2264743.62,0,0
8,CASH_OUT,204468.19,C1156530932,264930.53,60462.35,C1849941462,2250917.2,2455385.38,0,0
11,PAYMENT,33484.49,C720401929,49914.0,16429.51,M1980890627,0.0,0.0,0,0
15,PAYMENT,14186.9,C409819200,0.0,0.0,M1609080340,0.0,0.0,0,0
15,CASH_IN,314121.27,C587166041,99404.0,413525.27,C1757597360,392146.37,78025.1,0,0
16,TRANSFER,170047.26,C1738319978,0.0,0.0,C2006662525,327756.21,497803.47,0,0
8,PAYMENT,1329.18,C1153431132,30720.0,29390.82,M406597873,0.0,0.0,0,0
13,PAYMENT,8378.55,C1689717550,145875.63,137497.08,M466821775,0.0,0.0,0,0
9,CASH_OUT,169018.32,C1164985082,0.0,0.0,C1496102000,614141.13,747306.47,0,0
8,CASH_OUT,71154.12,C1072341683,0.0,0.0,C2036926986,154929.17,45538.4,0,0
14,PAYMENT,9164.58,C1608648212,51772.0,42607.42,M1844759478,0.0,0.0,0,0
16,CASH_OUT,52600.23,C1046422887,0.0,0.0,C995178851,138107.77,190708.0,0,0
12,PAYMENT,22541.87,C405489425,53543.0,31001.13,M960917193,0.0,0.0,0,0
15,CASH_OUT,88259.65,C1574913951,0.0,0.0,C321537872,263528.11,351787.76,0,0
11,PAYMENT,2057.43,C1041801313,63487.0,61429.57,M829200455,0.0,0.0,0,0
15,CASH_OUT,166300.21,C782551218,10160.0,0.0,C1503046892,1550611.41,1716911.63,0,0
14,CASH_OUT,363940.84,C1926741364,31711.0,0.0,C410875580,6361.0,180929.47,0,0
17,CASH_IN,98432.05,C1000449928,55.0,98487.05,C1632131692,3429181.03,3964440.78,0,0
16,TRANSFER,361077.06,C1982598582,17975.0,0.0,C639737272,0.0,361077.06,0,0
15,PAYMENT,14997.86,C731667504,104456.0,89458.14,M1047009210,0.0,0.0,0,0
12,CASH_IN,110516.49,C441083204,49815.0,160331.49,C1959394276,899458.38,625445.06,0,0
12,CASH_OUT,213874.09,C1775929337,0.0,0.0,C1588635270,1374200.12,2534851.97,0,0
14,CASH_OUT,363834.28,C577644479,84424.61,0.0,C1799837290,907208.3,1271042.58,0,0
10,CASH_IN,27176.06,C1586388141,2136462.7,2163638.75,C690491367,133189.43,75928.7,0,0
17,CASH_IN,63878.33,C31238166,226909.65,290787.98,C1078128267,0.0,0.0,0,0
17,CASH_IN,78413.38,C1713872230,999573.59,1077986.97,C604202153,99134.0,0.0,0,0
8,PAYMENT,1089.82,C959492077,65939.0,64849.18,M1486424106,0.0,0.0,0,0
17,CASH_OUT,312795.54,C473627175,0.0,0.0,C1394404969,804412.44,1344377.33,0,0
11,PAYMENT,31021.38,C786356800,0.0,0.0,M390087432,0.0,0.0,0,0
13,CASH_OUT,146936.0,C764877574,24630.0,0.0,C1151885311,43814.22,190750.22,0,0
17,CASH_OUT,148629.68,C1042643898,0.0,0.0,C390741610,1316054.54,1464684.23,0,0
11,TRANSFER,1693920.13,C1029765119,689058.84,0.0,C191203259,0.0,2300430.31,0,0
13,CASH_OUT,456079.68,C1453846644,104171.0,0.0,C741924904,1173697.76,1625810.16,0,0
13,PAYMENT,17307.83,C2090409710,0.0,0.0,M1737807430,0.0,0.0,0,0
9,CASH_IN,326328.07,C311239204,4900503.05,5226831.13,C1059154409,652763.19,326435.12,0,0
9,CASH_IN,216949.39,C1060668389,1033.0,217982.39,C50569353,285572.3,68622.91,0,0
15,TRANSFER,592840.56,C1787886944,2056.0,0.0,C1898364205,143925.97,78895.29,0,0
12,CASH_OUT,39715.27,C2077057875,0.0,0.0,C150738768,2449255.75,2544811.91,0,0
14,PAYMENT,188.08,C1048999366,1185578.47,1185390.38,M851115503,0.0,0.0,0,0
17,TRANSFER,1758720.39,C771744492,179.0,0.0,C1214687061,2367051.79,4154638.3,0,0
12,CASH_OUT,149654.09,C1247992653,0.0,0.0,C2140998089,599723.53,749377.63,0,0
12,CASH_IN,49582.13,C567797053,328966.0,378548.13,C1360879560,0.0,0.0,0,0
1,CASH_OUT,214202.66,C1788582153,57840.12,0.0,C977993101,965870.05,744264.96,0,0
14,PAYMENT,4050.21,C318535953,57922.0,53871.79,M1331641099,0.0,0.0,0,0
16,PAYMENT,27707.33,C2006121125,0.0,0.0,M1601161126,0.0,0.0,0,0
17,CASH_OUT,114212.61,C347849801,0.0,0.0,C1946735914,342195.82,456408.43,0,0
8,PAYMENT,1377.74,C22779888,0.0,0.0,M1794919680,0.0,0.0,0,0
9,CASH_IN,88329.75,C1910671751,2621019.9,2709349.66,C1715285413,111949.0,23619.25,0,0
11,PAYMENT,4044.81,C1463978713,15419.97,11375.16,M1082835346,0.0,0.0,0,0
17,CASH_OUT,142017.95,C408925749,193760.73,51742.77,C1876351111,10704486.15,10846504.1,0,0
11,CASH_OUT,114371.59,C1978192187,77391.01,0.0,C1547931020,144243.07,258614.66,0,0
11,CASH_IN,271132.77,C1442152567,11109.0,282241.77,C2145214628,35170.0,2337416.22,0,0
7,PAYMENT,2292.42,C502170815,0.0,0.0,M1244791828,0.0,0.0,0,0
17,CASH_OUT,69917.9,C999741114,0.0,0.0,C1587512382,1247589.59,1606219.45,0,0
15,TRANSFER,415573.43,C1554309330,0.0,0.0,C1027992087,16298870.64,16714444.07,0,0
16,CASH_OUT,35104.62,C1057609718,0.0,0.0,C1281065736,2255938.82,2291043.45,0,0
12,PAYMENT,17614.91,C1292260934,212985.86,195370.95,M346000185,0.0,0.0,0,0
17,CASH_OUT,23107.12,C78727116,0.0,0.0,C717208411,279415.55,302522.67,0,0
17,TRANSFER,283083.48,C1641524504,118644.0,0.0,C537643227,99353.07,480068.96,0,0
14,CASH_IN,472364.41,C1678241179,39979.0,512343.41,C2023176848,0.0,0.0,0,0
12,CASH_IN,74758.71,C296425625,1103976.49,1178735.2,C1512642289,100039.0,0.0,0,0
17,CASH_OUT,101264.15,C1633419171,6930.0,0.0,C998960247,102197.57,203461.72,0,0
10,CASH_IN,40235.85,C1634975170,19377.0,59612.85,C594531345,0.0,0.0,0,0
7,PAYMENT,101.17,C1037079113,13163.0,13061.83,M1411158100,0.0,0.0,0,0
15,CASH_OUT,151422.81,C1556282857,0.0,0.0,C1367535639,1684214.91,1835637.72,0,0
8,CASH_OUT,65380.03,C1280713652,0.0,0.0,C1988852187,268265.52,2232864.41,0,0
13,CASH_OUT,60361.79,C436077824,0.0,0.0,C728152524,732982.22,793344.01,0,0
12,TRANSFER,770863.9,C412818758,0.0,0.0,C615760728,7318053.27,8279692.2,0,0
17,CASH_IN,91549.45,C1808557696,21497.0,113046.45,C1686160769,0.0,0.0,0,0
17,PAYMENT,16030.55,C436797493,21362.0,5331.45,M995826714,0.0,0.0,0,0
17,CASH_IN,427323.49,C591955573,7563893.7,7991217.19,C22459792,4057102.1,3629778.61,0,0
17,CASH_OUT,97478.05,C2000405578,0.0,0.0,C974485162,1184620.04,1282098.09,0,0
14,PAYMENT,6012.19,C1528166649,0.0,0.0,M1723301746,0.0,0.0,0,0
10,PAYMENT,21478.69,C921564047,3455982.27,3434503.58,M1614830611,0.0,0.0,0,0
10,PAYMENT,11018.4,C1776115293,1389.0,0.0,M1592714520,0.0,0.0,0,0
10,CASH_OUT,277970.88,C489647033,0.0,0.0,C571514738,0.0,277970.88,1,0
15,CASH_OUT,295593.57,C1443080783,20806.0,0.0,C816706985,0.0,657347.42,0,0
9,PAYMENT,17427.17,C589604728,10763.0,0.0,M2146984944,0.0,0.0,0,0
12,PAYMENT,5673.11,C1066796046,0.0,0.0,M1402749765,0.0,0.0,0,0
15,CASH_OUT,355122.23,C279777979,0.0,0.0,C1284913807,653854.45,1008976.69,0,0
10,PAYMENT,16221.06,C1609798652,179953.28,163732.21,M1862324253,0.0,0.0,0,0
12,TRANSFER,209255.41,C1154412635,0.0,0.0,C1173124659,2720642.9,3031024.18,0,0
16,CASH_OUT,161404.19,C1198970490,0.0,0.0,C1442760333,891491.34,1003599.65,0,0
17,PAYMENT,8503.1,C404680136,0.0,0.0,M1389026260,0.0,0.0,0,0
14,CASH_OUT,70940.18,C1284417492,0.0,0.0,C1304059254,301783.07,251502.46,0,0
15,CASH_IN,112796.18,C950015305,1206107.71,1318903.89,C1034654853,866770.32,741718.13,0,0
17,PAYMENT,7518.42,C1426404854,0.0,0.0,M207282767,0.0,0.0,0,0
17,CASH_IN,40282.65,C988042258,3558928.23,3599210.88,C720693683,10504628.4,10464345.75,0,0
11,CASH_OUT,82390.46,C1371875492,530243.69,447853.24,C47827984,0.0,265207.24,0,0
7,PAYMENT,22295.62,C1679092632,0.0,0.0,M102373363,0.0,0.0,0,0
16,CASH_OUT,76778.77,C26983545,0.0,0.0,C1644127636,1581181.81,1657960.58,0,0
9,CASH_OUT,397066.3,C1280817804,14467.0,0.0,C290163460,68276.7,1149656.47,0,0
15,TRANSFER,141369.98,C1700820473,0.0,0.0,C1523483543,1505830.44,1427085.88,0,0
13,TRANSFER,581531.22,C245845678,5316.0,0.0,C1261853028,5044.0,417459.13,0,0
14,CASH_OUT,222918.56,C2077961475,190.0,0.0,C1907817187,285350.09,1608076.26,0,0
8,CASH_OUT,434775.78,C391474633,13913.0,0.0,C1258899140,53997.59,0.0,0,0
15,PAYMENT,17285.71,C953122845,23569.0,6283.29,M1495703582,0.0,0.0,0,0
10,CASH_OUT,364206.06,C1314310632,2271.0,0.0,C1812845237,0.0,364206.06,0,0
10,CASH_OUT,342362.38,C1434625058,214058.48,0.0,C2033711470,819044.86,977844.34,0,0
12,CASH_OUT,137046.29,C1182296531,29763.0,0.0,C1233032203,19806.0,1170324.11,0,0
10,CASH_IN,27657.69,C1036035183,6207792.48,6235450.17,C1379935176,1417054.02,1412462.41,0,0
11,CASH_OUT,102789.63,C1661052661,0.0,0.0,C2113223262,207930.68,310720.32,0,0
16,PAYMENT,16214.31,C1877614932,204.0,0.0,M112685390,0.0,0.0,0,0
16,CASH_OUT,201234.99,C671829152,0.0,0.0,C72182350,3139926.79,3341161.78,0,0
17,PAYMENT,11893.85,C1389179256,12722.0,828.15,M926437276,0.0,0.0,0,0
13,CASH_OUT,110430.02,C87417980,45077.0,0.0,C1729337373,0.0,110430.02,0,0
15,PAYMENT,12274.47,C180831806,1887.91,0.0,M2049723441,0.0,0.0,0,0
14,CASH_OUT,142367.52,C351086928,0.0,0.0,C1860391374,1587750.31,1730117.83,0,0
13,CASH_IN,72470.97,C1318184937,20876.0,93346.97,C93823559,0.0,0.0,0,0
15,PAYMENT,2321.14,C1153913580,325159.69,322838.55,M553568107,0.0,0.0,0,0
15,PAYMENT,4352.43,C1593797444,0.0,0.0,M1889494158,0.0,0.0,0,0
10,PAYMENT,21213.93,C635365461,371.0,0.0,M534312890,0.0,0.0,0,0
6,PAYMENT,4466.25,C1030849096,45837.0,41370.75,M752572788,0.0,0.0,0,0
13,CASH_IN,39182.51,C36347701,81538.0,120720.51,C656898259,2301710.36,3280621.43,0,0
13,CASH_OUT,18377.73,C857882545,124145.0,105767.27,C1406430602,309.0,18686.73,0,0
1,PAYMENT,5274.17,C1715602761,129826.0,124551.83,M366752671,0.0,0.0,0,0
9,PAYMENT,14983.31,C1671945104,0.0,0.0,M1639161428,0.0,0.0,0,0
9,PAYMENT,5328.5,C1141743819,41140.0,35811.5,M1132602748,0.0,0.0,0,0
15,PAYMENT,3598.94,C381454109,18374.63,14775.69,M1487045370,0.0,0.0,0,0
1,DEBIT,4497.03,C1596653154,45795.0,41297.97,C1321530272,24762.8,23174.68,0,0
16,CASH_IN,470670.62,C2080711640,9081760.68,9552431.3,C897785686,1625175.55,1346308.99,0,0
15,CASH_OUT,320488.92,C443134443,0.0,0.0,C214968809,7295153.28,7615642.2,0,0
12,CASH_OUT,41141.0,C1137280814,0.0,0.0,C341636220,229345.24,270486.24,0,0
16,CASH_OUT,71983.57,C136860855,0.0,0.0,C25578924,0.0,42320.66,0,0
12,PAYMENT,24604.32,C984093085,212.0,0.0,M1142539138,0.0,0.0,0,0
10,CASH_IN,322902.79,C927073798,20904.0,343806.79,C1685983624,387307.03,337490.77,0,0
17,TRANSFER,590710.68,C1278982269,0.0,0.0,C1550704330,714325.49,1305036.17,0,0
15,CASH_OUT,191433.61,C1500445791,0.0,0.0,C995913779,589901.18,781334.79,0,0
12,CASH_OUT,342204.22,C1327680587,566416.95,224212.72,C182059068,41354.15,622077.49,0,0
15,CASH_OUT,556628.15,C1383552175,10656.0,0.0,C65353523,492190.19,1048818.34,0,0
14,PAYMENT,24879.1,C122538439,0.0,0.0,M744555068,0.0,0.0,0,0
17,CASH_IN,158657.92,C2103848156,984567.15,1143225.06,C1953886321,3700192.8,3541534.88,0,0
12,DEBIT,104058.92,C1507353848,508029.0,403970.08,C552717582,127946.0,205025.81,0,0
1,PAYMENT,5055.94,C992086987,30295.0,25239.06,M731243659,0.0,0.0,0,0
12,CASH_IN,17852.16,C2089367018,6445557.72,6463409.88,C1032628517,30794.28,129834.55,0,0
8,PAYMENT,25609.89,C880781787,133690.91,108081.01,M351342785,0.0,0.0,0,0
12,CASH_OUT,231335.12,C1025892953,0.0,0.0,C1432387181,1889757.14,2611159.57,0,0
17,PAYMENT,8936.12,C601270126,10909.0,1972.88,M1168898069,0.0,0.0,0,0
15,CASH_IN,64096.63,C1734308253,2393368.4,2457465.04,C1480811449,2183517.47,1703455.95,0,0
12,CASH_OUT,360968.6,C757102308,19880.0,0.0,C1580364156,0.0,360968.6,0,0
17,PAYMENT,10099.92,C1566552773,0.0,0.0,M1995159142,0.0,0.0,0,0
12,CASH_OUT,402427.91,C386847178,0.0,0.0,C183502913,2365340.71,2767768.62,0,0
8,CASH_OUT,384210.95,C335684183,10473.0,0.0,C790848185,56044.0,242682.08,0,0
13,CASH_OUT,102619.05,C1964098975,16240.0,0.0,C2023984678,0.0,102619.05,0,0
12,PAYMENT,11457.88,C645438105,0.0,0.0,M707114030,0.0,0.0,0,0
10,CASH_IN,27798.73,C2081789143,2857792.48,2885591.21,C640853632,34680.0,782141.11,0,0
13,CASH_OUT,274272.03,C1763748057,9910.0,0.0,C1084564961,74087.75,348359.77,0,0
17,PAYMENT,9926.52,C1401989416,3608.0,0.0,M69106743,0.0,0.0,0,0
15,PAYMENT,14680.41,C1611854179,364779.18,350098.76,M915065162,0.0,0.0,0,0
12,CASH_OUT,205669.43,C1563932225,0.0,0.0,C1913366407,837517.81,3127184.02,0,0
12,PAYMENT,2030.19,C1290379639,20741.3,18711.11,M51907066,0.0,0.0,0,0
15,CASH_OUT,45619.4,C1939999496,0.0,0.0,C431651423,64557.42,199592.99,0,0
15,CASH_IN,38815.93,C481376240,4653044.37,4691860.31,C183327696,1199084.27,1160133.43,0,0
10,CASH_IN,81480.94,C905337399,16108.0,97588.94,C1773438106,0.0,0.0,0,0
10,PAYMENT,13450.69,C641244230,0.0,0.0,M1069235246,0.0,0.0,0,0
11,CASH_IN,220339.21,C1858908970,12573072.6,12793411.81,C44841254,263670.87,43331.65,0,0
10,PAYMENT,30762.84,C336643815,90738.0,59975.16,M1959397109,0.0,0.0,0,0
12,PAYMENT,3093.35,C1452729926,0.0,0.0,M1202278503,0.0,0.0,0,0
11,PAYMENT,2457.73,C314626821,149424.92,146967.18,M615453270,0.0,0.0,0,0
13,CASH_OUT,313750.61,C1565598583,0.0,0.0,C351240345,1658044.55,1971795.17,0,0
9,CASH_OUT,87795.8,C1365219602,0.0,0.0,C684611914,397272.0,480288.99,0,0
13,PAYMENT,10890.9,C2057313936,14462.0,3571.1,M1802367808,0.0,0.0,0,0
9,CASH_OUT,21019.06,C279399497,80455.0,59435.94,C1695538346,18867.0,2870346.87,0,0
15,CASH_OUT,50260.62,C1047886760,0.0,0.0,C740723349,1230022.25,1288999.56,0,0
8,CASH_OUT,93876.56,C533047973,23089.0,0.0,C1648214200,279293.79,130529.79,0,0
14,CASH_IN,103506.49,C788545542,5386782.72,5490289.21,C1365666520,2463215.44,2359708.95,0,0
15,CASH_OUT,55078.58,C2007253696,0.0,0.0,C2068785174,355202.03,410280.6,0,0
14,CASH_OUT,88930.6,C52011222,26.0,0.0,C1469832566,0.0,88930.6,0,0
13,CASH_OUT,51631.17,C205490072,0.0,0.0,C1623027152,99251.46,150882.63,0,0
13,CASH_OUT,119525.42,C1993820582,0.0,0.0,C266819230,378906.43,686879.61,0,0
11,CASH_OUT,243026.5,C169038085,113.0,0.0,C792713142,0.0,319240.56,0,0
7,PAYMENT,9040.9,C91227458,0.0,0.0,M1724869902,0.0,0.0,0,0
12,CASH_OUT,24850.11,C223336630,0.0,0.0,C715007517,648388.76,343428.37,0,0
11,CASH_OUT,307582.62,C1227856235,454635.0,147052.38,C404294128,718047.52,733764.22,0,0
13,CASH_OUT,245982.51,C1733372888,6538.0,0.0,C1556828136,355949.51,601932.02,0,0
8,PAYMENT,1990.73,C2047699790,113.0,0.0,M1032754400,0.0,0.0,0,0
12,CASH_OUT,280114.19,C2035718243,0.0,0.0,C803933143,1125989.3,1632455.01,0,0
11,CASH_OUT,17373.09,C1326227970,0.0,0.0,C1932366874,3666264.06,3683637.16,0,0
15,CASH_IN,411517.39,C684804060,5879921.03,6291438.42,C712994408,885882.7,474365.31,0,0
12,PAYMENT,26768.51,C369957320,82608.0,55839.49,M275088642,0.0,0.0,0,0
15,TRANSFER,1635536.71,C338756679,1678.0,0.0,C1344549008,59332.08,1963687.78,0,0
9,CASH_OUT,454869.64,C1023396962,0.0,0.0,C1415082627,72595.0,1662026.02,0,0
9,CASH_OUT,231062.49,C1430909943,94107.89,0.0,C1628035200,400840.34,1193295.24,0,0
13,CASH_OUT,100983.37,C1209325499,917748.64,816765.27,C138078568,1364361.18,1465344.55,0,0
9,CASH_IN,186380.24,C1467045732,13575179.45,13761559.69,C1528425398,415177.15,61800.68,0,0
16,PAYMENT,18558.23,C503920869,0.0,0.0,M1590668369,0.0,0.0,0,0
15,CASH_IN,226583.13,C953857145,1110856.72,1337439.86,C841126926,1326848.06,1100264.93,0,0
12,PAYMENT,4997.14,C1363182815,10441.0,5443.86,M1238791958,0.0,0.0,0,0
9,PAYMENT,8459.42,C520192520,0.0,0.0,M134332648,0.0,0.0,0,0
10,PAYMENT,319.88,C425069458,30629.0,30309.12,M1853180753,0.0,0.0,0,0
14,PAYMENT,2516.51,C376293012,682312.75,679796.24,M1102152946,0.0,0.0,0,0
